ProductId,ProductCategory,ChannelId,Amount,Value,PricingStrategy,FraudResult,Date,Hour,Minute,Second,Day,Marge_Brute,Taux_de_rentabilité
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,12,11,18,16,-400.0,-200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,12,11,21,16,-10000.0,-200.0
ProductId_3,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,12,11,34,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-500.0,500,2,0,2018-11-16,12,12,43,16,-1000.0,-200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,12,13,2,16,-10000.0,-200.0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,0,2018-11-16,12,13,39,16,0.0,0.0
ProductId_10,airtime,ChannelId_3,10000.0,10000,2,0,2018-11-16,12,18,15,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,12,18,30,16,-400.0,-200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,12,18,34,16,-10000.0,-200.0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,0,2018-11-16,12,18,56,16,0.0,0.0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,0,2018-11-16,12,19,43,16,0.0,0.0
ProductId_14,financial_services,ChannelId_3,11100.0,11100,2,0,2018-11-16,12,21,53,16,0.0,0.0
ProductId_14,financial_services,ChannelId_3,10700.0,10700,2,0,2018-11-16,12,22,49,16,0.0,0.0
ProductId_14,financial_services,ChannelId_3,5325.0,5325,2,0,2018-11-16,12,23,26,16,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,12,24,45,16,0.0,0.0
ProductId_3,airtime,ChannelId_3,10700.0,10700,2,0,2018-11-16,12,25,39,16,0.0,0.0
ProductId_10,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,12,32,4,16,0.0,0.0
ProductId_10,airtime,ChannelId_3,10000.0,10000,2,0,2018-11-16,12,32,10,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,12,32,29,16,-400.0,-200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,12,32,34,16,-10000.0,-200.0
ProductId_3,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,12,32,56,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,12,33,20,16,-400.0,-200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,12,33,23,16,-10000.0,-200.0
ProductId_3,airtime,ChannelId_3,3000.0,3000,2,0,2018-11-16,12,34,31,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-500.0,500,2,0,2018-11-16,12,34,52,16,-1000.0,-200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,12,34,55,16,-10000.0,-200.0
ProductId_6,financial_services,ChannelId_2,-150.0,150,2,0,2018-11-16,12,35,1,16,-300.0,-200.0
ProductId_3,airtime,ChannelId_3,10700.0,10700,2,0,2018-11-16,12,35,59,16,0.0,0.0
ProductId_4,airtime,ChannelId_3,2000.0,2000,4,0,2018-11-16,12,37,9,16,0.0,0.0
ProductId_21,utility_bill,ChannelId_3,40000.0,43200,2,0,2018-11-16,12,37,32,16,-3200.0,-7.4074074074074066
ProductId_6,financial_services,ChannelId_2,-1005.0,1005,2,0,2018-11-16,12,37,45,16,-2010.0,-200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,12,37,51,16,-10000.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-16,12,37,57,16,-200.0,-200.0
ProductId_10,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,12,38,52,16,0.0,0.0
ProductId_3,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,12,39,44,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,12,40,33,16,-400.0,-200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,12,40,36,16,-10000.0,-200.0
ProductId_15,financial_services,ChannelId_3,190000.0,190000,0,0,2018-11-16,12,41,5,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-500.0,500,2,0,2018-11-16,12,42,4,16,-1000.0,-200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,12,42,8,16,-10000.0,-200.0
ProductId_3,airtime,ChannelId_3,10700.0,10700,2,0,2018-11-16,12,43,49,16,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,12,44,49,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-16,12,45,2,16,-40.0,-200.0
ProductId_3,airtime,ChannelId_3,900.0,900,2,0,2018-11-16,12,47,9,16,0.0,0.0
ProductId_3,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,12,47,21,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-500.0,500,2,0,2018-11-16,12,48,8,16,-1000.0,-200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,12,48,12,16,-10000.0,-200.0
ProductId_3,airtime,ChannelId_3,2100.0,2100,4,0,2018-11-16,12,48,59,16,0.0,0.0
ProductId_10,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,12,49,17,16,0.0,0.0
ProductId_3,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,12,50,7,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,12,50,40,16,-400.0,-200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,12,50,44,16,-10000.0,-200.0
ProductId_6,financial_services,ChannelId_2,-105.0,105,2,0,2018-11-16,12,51,39,16,-210.0,-200.0
ProductId_6,financial_services,ChannelId_2,-500.0,500,2,0,2018-11-16,12,51,54,16,-1000.0,-200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,12,51,57,16,-10000.0,-200.0
ProductId_3,airtime,ChannelId_3,10700.0,10700,2,0,2018-11-16,12,52,49,16,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-16,12,54,54,16,0.0,0.0
ProductId_21,utility_bill,ChannelId_3,11500.0,13045,2,0,2018-11-16,12,55,7,16,-1545.0,-11.843618244538137
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-16,12,55,28,16,-100.0,-200.0
ProductId_3,airtime,ChannelId_2,-30000.0,30000,4,0,2018-11-16,12,55,29,16,-60000.0,-200.0
ProductId_3,airtime,ChannelId_2,-30000.0,30000,4,0,2018-11-16,12,55,33,16,-60000.0,-200.0
ProductId_3,airtime,ChannelId_2,-50000.0,50000,4,0,2018-11-16,12,55,37,16,-100000.0,-200.0
ProductId_3,airtime,ChannelId_2,-50000.0,50000,4,0,2018-11-16,12,55,41,16,-100000.0,-200.0
ProductId_3,airtime,ChannelId_2,-60000.0,60000,4,0,2018-11-16,12,55,45,16,-120000.0,-200.0
ProductId_10,airtime,ChannelId_2,-25000.0,25000,4,0,2018-11-16,12,55,49,16,-50000.0,-200.0
ProductId_3,airtime,ChannelId_2,-30000.0,30000,4,0,2018-11-16,12,55,52,16,-60000.0,-200.0
ProductId_3,airtime,ChannelId_2,-25000.0,25000,4,0,2018-11-16,12,55,56,16,-50000.0,-200.0
ProductId_10,airtime,ChannelId_2,-30000.0,30000,4,0,2018-11-16,12,56,0,16,-60000.0,-200.0
ProductId_10,airtime,ChannelId_2,-50000.0,50000,4,0,2018-11-16,12,56,4,16,-100000.0,-200.0
ProductId_10,airtime,ChannelId_2,-30000.0,30000,4,0,2018-11-16,12,56,8,16,-60000.0,-200.0
ProductId_10,airtime,ChannelId_2,-40000.0,40000,4,0,2018-11-16,12,56,11,16,-80000.0,-200.0
ProductId_6,financial_services,ChannelId_2,-644.0,644,2,0,2018-11-16,12,57,14,16,-1288.0,-200.0
ProductId_10,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,12,58,22,16,0.0,0.0
ProductId_3,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,12,59,16,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,12,59,25,16,-400.0,-200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,12,59,29,16,-10000.0,-200.0
ProductId_15,financial_services,ChannelId_3,30000.0,30000,2,0,2018-11-16,13,0,44,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-500.0,500,2,0,2018-11-16,13,0,48,16,-1000.0,-200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,13,0,51,16,-10000.0,-200.0
ProductId_3,airtime,ChannelId_3,10700.0,10700,4,0,2018-11-16,13,2,10,16,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,13,3,49,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-535.0,535,2,0,2018-11-16,13,3,57,16,-1070.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-16,13,4,18,16,-100.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,13,4,21,16,0.0,0.0
ProductId_3,airtime,ChannelId_3,5000.0,5000,1,0,2018-11-16,13,4,31,16,0.0,0.0
ProductId_3,airtime,ChannelId_3,11000.0,11000,2,0,2018-11-16,13,4,59,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-250.0,250,2,0,2018-11-16,13,5,44,16,-500.0,-200.0
ProductId_21,utility_bill,ChannelId_3,10000.0,11200,2,0,2018-11-16,13,8,27,16,-1200.0,-10.714285714285714
ProductId_10,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,13,9,12,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-622.0,622,2,0,2018-11-16,13,9,40,16,-1244.0,-200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,13,9,44,16,-10000.0,-200.0
ProductId_15,financial_services,ChannelId_3,30000.0,30000,2,0,2018-11-16,13,9,48,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,13,11,14,16,-400.0,-200.0
ProductId_3,airtime,ChannelId_3,500.0,500,2,0,2018-11-16,13,12,53,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-16,13,13,25,16,-50.0,-200.0
ProductId_10,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,13,14,15,16,0.0,0.0
ProductId_1,airtime,ChannelId_3,300000.0,300000,0,0,2018-11-16,13,15,11,16,0.0,0.0
ProductId_3,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,13,15,20,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,13,15,28,16,-400.0,-200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,13,15,30,16,-10000.0,-200.0
ProductId_6,financial_services,ChannelId_2,-500.0,500,2,0,2018-11-16,13,16,38,16,-1000.0,-200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,13,16,41,16,-10000.0,-200.0
ProductId_11,data_bundles,ChannelId_3,1000.0,1000,2,0,2018-11-16,13,18,22,16,0.0,0.0
ProductId_3,airtime,ChannelId_3,10700.0,10700,2,0,2018-11-16,13,18,23,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-16,13,18,42,16,-40.0,-200.0
ProductId_15,financial_services,ChannelId_3,300000.0,300000,0,0,2018-11-16,13,19,8,16,0.0,0.0
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,0,2018-11-16,13,22,10,16,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,13,22,21,16,0.0,0.0
ProductId_10,airtime,ChannelId_3,5200.0,5200,2,0,2018-11-16,13,22,36,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-16,13,22,49,16,-100.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,13,23,17,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-16,13,23,45,16,-100.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,13,25,14,16,0.0,0.0
ProductId_10,airtime,ChannelId_3,5000.0,5000,2,0,2018-11-16,13,25,25,16,0.0,0.0
ProductId_10,airtime,ChannelId_3,10000.0,10000,2,0,2018-11-16,13,25,37,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-16,13,25,45,16,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,13,25,50,16,-400.0,-200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,13,25,53,16,-10000.0,-200.0
ProductId_19,tv,ChannelId_3,3500.0,3500,2,0,2018-11-16,13,25,56,16,0.0,0.0
ProductId_1,airtime,ChannelId_3,300000.0,300000,0,0,2018-11-16,13,26,0,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-70.0,70,2,0,2018-11-16,13,26,10,16,-140.0,-200.0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,0,2018-11-16,13,27,31,16,0.0,0.0
ProductId_1,airtime,ChannelId_3,300000.0,300000,0,0,2018-11-16,13,27,56,16,0.0,0.0
ProductId_10,airtime,ChannelId_3,10000.0,10000,2,0,2018-11-16,13,29,48,16,0.0,0.0
ProductId_15,financial_services,ChannelId_3,2000.0,2000,2,0,2018-11-16,13,29,59,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,13,30,0,16,-400.0,-200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,13,30,3,16,-10000.0,-200.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-16,13,30,59,16,0.0,0.0
ProductId_10,airtime,ChannelId_3,5200.0,5200,2,0,2018-11-16,13,31,18,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-16,13,31,28,16,-200.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,13,32,49,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-16,13,33,16,16,-100.0,-200.0
ProductId_3,airtime,ChannelId_3,1100.0,1100,2,0,2018-11-16,13,33,30,16,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,13,33,56,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-16,13,34,5,16,-40.0,-200.0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,0,2018-11-16,13,35,0,16,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,13,36,25,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-16,13,36,54,16,-100.0,-200.0
ProductId_10,airtime,ChannelId_3,10000.0,10000,2,0,2018-11-16,13,37,24,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,13,37,32,16,-400.0,-200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,13,37,35,16,-10000.0,-200.0
ProductId_10,airtime,ChannelId_3,5200.0,5200,2,0,2018-11-16,13,38,40,16,0.0,0.0
ProductId_1,airtime,ChannelId_3,300000.0,300000,0,0,2018-11-16,13,38,52,16,0.0,0.0
ProductId_21,utility_bill,ChannelId_3,13000.0,14590,2,0,2018-11-16,13,40,38,16,-1590.0,-10.89787525702536
ProductId_15,financial_services,ChannelId_3,300000.0,300000,0,0,2018-11-16,13,41,31,16,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,13,42,42,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-16,13,42,55,16,-40.0,-200.0
ProductId_3,airtime,ChannelId_3,1300.0,1300,2,0,2018-11-16,13,43,43,16,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-65.0,65,2,0,2018-11-16,13,44,12,16,-130.0,-200.0
ProductId_19,tv,ChannelId_3,11000.0,11000,2,0,2018-11-17,10,4,49,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-17,10,5,18,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,5000.0,5000,4,0,2018-11-17,10,7,19,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1500.0,1500,4,0,2018-11-17,10,9,54,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,1087.0,1087,2,0,2018-11-17,10,9,54,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-17,10,12,20,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,10,14,53,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,500.0,500,4,0,2018-11-17,10,15,51,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,2100.0,2100,4,0,2018-11-17,10,24,58,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,0,2018-11-17,10,25,10,17,0.0,0.0
ProductId_1,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,10,30,44,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,2500.0,2500,2,0,2018-11-17,10,30,45,17,0.0,0.0
ProductId_20,ticket,ChannelId_3,50000.0,50000,2,0,2018-11-17,10,31,21,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,10,32,40,17,0.0,0.0
ProductId_11,data_bundles,ChannelId_3,500.0,500,2,0,2018-11-17,10,34,28,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,2000.0,2000,2,0,2018-11-17,10,38,35,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,2500.0,2500,2,0,2018-11-17,10,39,48,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,2500.0,2500,4,0,2018-11-17,10,39,58,17,0.0,0.0
ProductId_13,utility_bill,ChannelId_3,18000.0,19740,2,0,2018-11-17,10,45,26,17,-1740.0,-8.814589665653495
ProductId_3,airtime,ChannelId_2,-20000.0,20000,4,0,2018-11-17,10,45,58,17,-40000.0,-200.0
ProductId_2,data_bundles,ChannelId_3,500.0,500,2,0,2018-11-17,10,47,40,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1500.0,1500,2,0,2018-11-17,10,48,39,17,0.0,0.0
ProductId_11,data_bundles,ChannelId_3,1000.0,1000,2,0,2018-11-17,10,49,42,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,10,50,26,17,0.0,0.0
ProductId_19,tv,ChannelId_3,3500.0,3500,2,0,2018-11-17,10,51,43,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,10,53,58,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,10,59,28,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,11,5,54,17,0.0,0.0
ProductId_13,utility_bill,ChannelId_5,-18000.0,19740,2,0,2018-11-17,11,9,7,17,-37740.0,-191.1854103343465
ProductId_3,airtime,ChannelId_3,2000.0,2000,4,0,2018-11-17,11,9,17,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-17,11,13,17,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,3000.0,3000,2,0,2018-11-17,11,15,32,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-17,11,16,56,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,3000.0,3000,2,0,2018-11-17,11,17,36,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,11,18,40,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,11,19,26,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,4000.0,4000,2,0,2018-11-17,11,19,31,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,11,19,39,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,11,20,26,17,0.0,0.0
ProductId_19,tv,ChannelId_3,900.0,900,2,0,2018-11-17,11,24,6,17,0.0,0.0
ProductId_11,data_bundles,ChannelId_3,1000.0,1000,4,0,2018-11-17,11,28,7,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,500.0,500,4,0,2018-11-17,11,28,10,17,0.0,0.0
ProductId_4,airtime,ChannelId_3,5000.0,5000,4,0,2018-11-17,11,30,40,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,9000.0,9000,2,0,2018-11-17,11,34,58,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,11,35,17,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,30000.0,30000,2,0,2018-11-17,11,35,36,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,11,36,4,17,0.0,0.0
ProductId_19,tv,ChannelId_3,11000.0,11000,2,0,2018-11-17,11,37,53,17,0.0,0.0
ProductId_1,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,11,39,1,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,11,40,15,17,0.0,0.0
ProductId_1,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,11,43,35,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,11,49,20,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,700000.0,700000,0,1,2018-11-17,11,49,46,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1200.0,1200,2,0,2018-11-17,11,54,56,17,0.0,0.0
ProductId_14,financial_services,ChannelId_3,2080.0,2080,2,0,2018-11-17,11,55,44,17,0.0,0.0
ProductId_4,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,11,56,55,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,11,58,11,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,1,0,2018-11-17,12,1,37,17,0.0,0.0
ProductId_3,airtime,ChannelId_2,-500.0,500,4,0,2018-11-17,12,2,44,17,-1000.0,-200.0
ProductId_15,financial_services,ChannelId_3,4000.0,4000,2,0,2018-11-17,12,2,57,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,12,4,4,17,0.0,0.0
ProductId_24,movies,ChannelId_3,5000.0,7000,2,0,2018-11-17,12,4,16,17,-2000.0,-28.57142857142857
ProductId_11,data_bundles,ChannelId_3,2000.0,2000,2,0,2018-11-17,12,9,23,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,12,14,44,17,0.0,0.0
ProductId_11,data_bundles,ChannelId_3,1000.0,1000,2,0,2018-11-17,12,16,5,17,0.0,0.0
ProductId_14,financial_services,ChannelId_3,11440.0,11440,2,0,2018-11-17,12,16,21,17,0.0,0.0
ProductId_2,data_bundles,ChannelId_3,500.0,500,2,0,2018-11-17,12,17,50,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,12,25,9,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,0,2018-11-17,12,26,2,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1500.0,1500,2,0,2018-11-17,12,27,11,17,0.0,0.0
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2,0,2018-11-17,12,36,40,17,-1800.0,-8.256880733944955
ProductId_11,data_bundles,ChannelId_3,1000.0,1000,2,0,2018-11-17,12,43,17,17,0.0,0.0
ProductId_8,tv,ChannelId_3,28000.0,28840,2,0,2018-11-17,12,47,5,17,-840.0,-2.912621359223301
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,12,48,56,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,50000.0,50000,2,0,2018-11-17,12,50,28,17,0.0,0.0
ProductId_19,tv,ChannelId_3,900.0,900,2,0,2018-11-17,12,56,29,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1500.0,1500,2,0,2018-11-17,12,57,39,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,12,59,0,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,12,59,10,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,12,59,22,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,13,1,56,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1200.0,1200,2,0,2018-11-17,13,1,59,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,0,2018-11-17,13,2,52,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,25000.0,25000,2,0,2018-11-17,13,2,53,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,0,2018-11-17,13,4,20,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,4,0,2018-11-17,13,4,49,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,13,5,37,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,13,13,49,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,13,18,9,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,13,19,36,17,0.0,0.0
ProductId_19,tv,ChannelId_3,3500.0,3500,2,0,2018-11-17,13,20,53,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,13,30,19,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,1,0,2018-11-17,13,31,16,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,13,31,42,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,13,31,54,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,13,34,18,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,11000.0,11000,2,0,2018-11-17,13,41,26,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1500.0,1500,2,0,2018-11-17,13,41,28,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,13,43,24,17,0.0,0.0
ProductId_1,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,13,44,47,17,0.0,0.0
ProductId_2,data_bundles,ChannelId_3,500.0,500,2,0,2018-11-17,13,44,56,17,0.0,0.0
ProductId_13,utility_bill,ChannelId_3,180000.0,189200,2,0,2018-11-17,13,48,54,17,-9200.0,-4.862579281183932
